Fecha;Recurso;Código Agente;Tipo de Generación;Combustible por defecto;Tipo de Despacho;Capacidad Efectiva Neta kW
2012-02-08;SAN ANTONIO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-02-08;SAN CANCIO;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2012-02-08;SAN CARLOS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1240000
2012-02-08;SAN FRANCISCO;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;135000
2012-02-08;SAN JOSE;GCEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-02-08;SAN JOSE DE LA MONTAÑA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;400
2012-02-08;SANTA ANA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;8000
2012-02-08;SANTA RITA;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2012-02-08;SANTIAGO;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2800
2012-02-08;SERVITA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;650
2012-02-08;SILVIA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-02-08;SONSON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18500
2012-02-08;SUEVA 2;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6000
2012-02-08;TASAJERO 1;TRMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;155000
2012-02-08;TEBSAB;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;791000
2012-02-08;TEQUENDAMA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-02-08;TERMOCANDELARIA 1;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2012-02-08;TERMOCANDELARIA 2;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2012-02-08;TERMOCENTRO CC;ISGG;TERMICA;GAS;DESPACHADO CENTRALMENTE;278000
2012-02-08;TERMODORADA 1;CHCG;TERMICA;GAS;DESPACHADO CENTRALMENTE;51000
2012-02-08;TERMOEMCALI 1;TEMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;229000
2012-02-08;TERMOPIEDRAS;TRPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;3750
2012-02-08;TERMOSIERRAB;EPMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;460000
2012-02-08;TERMOVALLE 1;EPSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;205000
2012-02-08;TERMOYOPAL 1;TYPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-02-08;TERMOYOPAL 2;TYPG;TERMICA;GAS;DESPACHADO CENTRALMENTE;30000
2012-02-08;UNION;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-02-08;URRA;EMUG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;338000
2012-02-08;URRAO;EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1030
2012-02-08;VENTANA A;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-02-08;VENTANA B;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-02-08;ZARAGOZA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2012-02-08;ZIPAEMG 2;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;34000
2012-02-08;ZIPAEMG 3;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;63000
2012-02-08;ZIPAEMG 4;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-02-08;ZIPAEMG 5;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-02-09;AGUA FRESCA;ADCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;7050
2012-02-09;ALBAN;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;429000
2012-02-09;AMAIME;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;AMALFI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;810
2012-02-09;AMERICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;410
2012-02-09;ASNAZU;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-02-09;AYURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-02-09;BARRANQUILLA 3;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;64000
2012-02-09;BARRANQUILLA 4;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;63000
2012-02-09;BAYONA;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;600
2012-02-09;BELLO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;350
2012-02-09;BELMONTE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3400
2012-02-09;BETANIA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;540000
2012-02-09;CALDERAS;ISGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;CALIMA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;132000
2012-02-09;CAMPESTRE (CALARCA);MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-02-09;CAMPESTRE (EPM);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;870
2012-02-09;CARACOLI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2600
2012-02-09;CARTAGENA 1;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;61000
2012-02-09;CARTAGENA 2;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;60000
2012-02-09;CARTAGENA 3;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;66000
2012-02-09;CARUQUIA;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-02-09;CASCADA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3000
2012-02-09;CEMENTOS DEL NARE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-02-09;CHARQUITO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-02-09;CHIVOR;CHVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1000000
2012-02-09;CIMARRON;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;COCONUCO;EMEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-02-09;COGENERADOR COLTEJER 1;EPMG;COGENERADOR;CARBON;NO DESPACHADO CENTRALMENTE;1600
2012-02-09;CURRUCUCUES;FACG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1250
2012-02-09;EL BOSQUE;ERCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2280
2012-02-09;EL LIMONAR;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-02-09;EL MORRO 1;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;EL MORRO 2;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;ESMERALDA;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;30000
2012-02-09;FLORES 1;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;160000
2012-02-09;FLORES 4B;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;450000
2012-02-09;FLORIDA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;GUACAICA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-02-09;GUAJIRA 1;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;151000
2012-02-09;GUAJIRA 2;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;145000
2012-02-09;GUANAQUITAS;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-02-09;GUATAPE;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;560000
2012-02-09;GUATRON;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;512000
2012-02-09;GUAVIO;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1200000
2012-02-09;INCAUCA 1;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;3500
2012-02-09;INGENIO PROVIDENCIA 2;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;INGENIO RISARALDA 1;IRIG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;5500
2012-02-09;INGENIO SAN CARLOS 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;2000
2012-02-09;INSULA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-02-09;INTERMEDIA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-02-09;INZA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-02-09;IQUIRA I;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4320
2012-02-09;IQUIRA II;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5400
2012-02-09;JAGUAS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;170000
2012-02-09;JEPIRACHI 1 - 15;EPMG;EOLICA;VIENTO;NO DESPACHADO CENTRALMENTE;18420
2012-02-09;JULIO BRAVO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1500
2012-02-09;LA CASCADA ( ABEJORRAL);EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-02-09;LA CASCADA (ANTIOQUIA);LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2300
2012-02-09;LA HERRADURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-02-09;LA JUNCA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-02-09;LA PITA;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1420
2012-02-09;LA TASAJERA;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;306000
2012-02-09;LA TINTA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-02-09;LA VUELTA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;11600
2012-02-09;MANANTIALES;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3150
2012-02-09;MAYAGUEZ 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;MERILECTRICA 1;CIVG;TERMICA;GAS;DESPACHADO CENTRALMENTE;169000
2012-02-09;MIEL I;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;396000
2012-02-09;MIROLINDO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2400
2012-02-09;MONDOMO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-02-09;MUNICIPAL;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2012-02-09;NIMA;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6700
2012-02-09;NIQUIA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-02-09;NUEVO LIBARE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5100
2012-02-09;NUTIBARA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-02-09;OVEJAS;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;820
2012-02-09;PAGUA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;600000
2012-02-09;PAIPA 1;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;31000
2012-02-09;PAIPA 2;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2012-02-09;PAIPA 3;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2012-02-09;PAIPA 4;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;150000
2012-02-09;PAJARITO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4900
2012-02-09;PALENQUE 3;ESSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;13000
2012-02-09;PALMAS SAN GIL;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;15000
2012-02-09;PASTALES;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-02-09;PATICO - LA CABRERA;GENG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1480
2012-02-09;PIEDRAS BLANCAS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2012-02-09;PLAYAS;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;201000
2012-02-09;PORCE II;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;405000
2012-02-09;PORCE III;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;660000
2012-02-09;PRADO;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;46000
2012-02-09;PRADO IV;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2012-02-09;PROELECTRICA 1;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-02-09;PROELECTRICA 2;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-02-09;PROENCA 1;PECG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;4000
2012-02-09;PUENTE GUILLERMO;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-02-09;REMEDIOS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-02-09;RIO ABAJO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-02-09;RIO BOBO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4000
2012-02-09;RIO CALI;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1800
2012-02-09;RIO FRIO I;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1690
2012-02-09;RIO FRIO II;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;10000
2012-02-09;RIO GRANDE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-02-09;RIO INGENIO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;180
2012-02-09;RIO MAYO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-02-09;RIO PALO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1440
2012-02-09;RIO PIEDRAS;CIVG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;RIO RECIO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-02-09;RIO SAPUYES;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1650
2012-02-09;RIOFRIO (TAMESIS);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1200
2012-02-09;RIOGRANDE I;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-02-09;RIONEGRO;EECG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9600
2012-02-09;RUMOR;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-02-09;SAJANDI;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3200
2012-02-09;SALVAJINA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;285000
2012-02-09;SAN ANTONIO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-02-09;SAN CANCIO;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2012-02-09;SAN CARLOS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1240000
2012-02-09;SAN FRANCISCO;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;135000
2012-02-09;SAN JOSE;GCEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-02-09;SAN JOSE DE LA MONTAÑA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;400
2012-02-09;SANTA ANA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;8000
2012-02-09;SANTA RITA;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2012-02-09;SANTIAGO;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2800
2012-02-09;SERVITA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;650
2012-02-09;SILVIA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-02-09;SONSON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18500
2012-02-09;SUEVA 2;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6000
2012-02-09;TASAJERO 1;TRMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;155000
2012-02-09;TEBSAB;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;791000
2012-02-09;TEQUENDAMA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-02-09;TERMOCANDELARIA 1;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2012-02-09;TERMOCANDELARIA 2;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2012-02-09;TERMOCENTRO CC;ISGG;TERMICA;GAS;DESPACHADO CENTRALMENTE;278000
2012-02-09;TERMODORADA 1;CHCG;TERMICA;GAS;DESPACHADO CENTRALMENTE;51000
2012-02-09;TERMOEMCALI 1;TEMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;229000
2012-02-09;TERMOPIEDRAS;TRPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;3750
2012-02-09;TERMOSIERRAB;EPMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;460000
2012-02-09;TERMOVALLE 1;EPSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;205000
2012-02-09;TERMOYOPAL 1;TYPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-02-09;TERMOYOPAL 2;TYPG;TERMICA;GAS;DESPACHADO CENTRALMENTE;30000
2012-02-09;UNION;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-02-09;URRA;EMUG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;338000
2012-02-09;URRAO;EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1030
2012-02-09;VENTANA A;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-02-09;VENTANA B;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-02-09;ZARAGOZA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2012-02-09;ZIPAEMG 2;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;34000
2012-02-09;ZIPAEMG 3;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;63000
2012-02-09;ZIPAEMG 4;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-02-09;ZIPAEMG 5;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-02-10;AGUA FRESCA;ADCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;7050
2012-02-10;ALBAN;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;429000
2012-02-10;AMAIME;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-02-10;AMALFI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;810
2012-02-10;AMERICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;410
2012-02-10;ASNAZU;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-02-10;AYURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-02-10;BARRANQUILLA 3;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;64000
2012-02-10;BARRANQUILLA 4;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;63000
2012-02-10;BAYONA;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;600
2012-02-10;BELLO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;350
2012-02-10;BELMONTE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3400
2012-02-10;BETANIA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;540000
2012-02-10;CALDERAS;ISGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-02-10;CALIMA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;132000
2012-02-10;CAMPESTRE (CALARCA);MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-02-10;CAMPESTRE (EPM);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;870
2012-02-10;CARACOLI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2600
2012-02-10;CARTAGENA 1;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;61000
2012-02-10;CARTAGENA 2;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;60000
2012-02-10;CARTAGENA 3;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;66000
2012-02-10;CARUQUIA;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-02-10;CASCADA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3000
2012-02-10;CEMENTOS DEL NARE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-02-10;CHARQUITO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-02-10;CHIVOR;CHVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1000000
2012-02-10;CIMARRON;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-02-10;COCONUCO;EMEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-02-10;COGENERADOR COLTEJER 1;EPMG;COGENERADOR;CARBON;NO DESPACHADO CENTRALMENTE;1600
2012-02-10;CURRUCUCUES;FACG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1250
2012-02-10;EL BOSQUE;ERCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2280
2012-02-10;EL LIMONAR;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-02-10;EL MORRO 1;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-02-10;EL MORRO 2;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-02-10;ESMERALDA;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;30000
2012-02-10;FLORES 1;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;160000
2012-02-10;FLORES 4B;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;450000
2012-02-10;FLORIDA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-02-10;GUACAICA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-02-10;GUAJIRA 1;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;151000
2012-02-10;GUAJIRA 2;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;145000
2012-02-10;GUANAQUITAS;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-02-10;GUATAPE;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;560000
2012-02-10;GUATRON;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;512000
2012-02-10;GUAVIO;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1200000
2012-02-10;INCAUCA 1;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;3500
2012-02-10;INGENIO PROVIDENCIA 2;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;19900
2012-02-10;INGENIO RISARALDA 1;IRIG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;5500
2012-02-10;INGENIO SAN CARLOS 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;2000
2012-02-10;INSULA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-02-10;INTERMEDIA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-02-10;INZA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-02-10;IQUIRA I;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4320
2012-02-10;IQUIRA II;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5400
2012-02-10;JAGUAS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;170000
2012-02-10;JEPIRACHI 1 - 15;EPMG;EOLICA;VIENTO;NO DESPACHADO CENTRALMENTE;18420
2012-02-10;JULIO BRAVO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1500
2012-02-10;LA CASCADA ( ABEJORRAL);EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-02-10;LA CASCADA (ANTIOQUIA);LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2300
2012-02-10;LA HERRADURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-02-10;LA JUNCA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-02-10;LA PITA;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1420
2012-02-10;LA TASAJERA;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;306000
