Fecha;Recurso;Código Agente;Tipo de Generación;Combustible por defecto;Tipo de Despacho;Capacidad Efectiva Neta
2006-12-24;LA HERRADURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2006-12-24;LA JUNCA;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2006-12-24;LA PITA;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;780
2006-12-24;LA REBUSCA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;600
2006-12-24;LA TASAJERA;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;306000
2006-12-24;LA TINTA;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2006-12-24;LA VUELTA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;11600
2006-12-24;MANANTIALES;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3150
2006-12-24;MERILECTRICA 1;MRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;169000
2006-12-24;MIEL I;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;396000
2006-12-24;MIROLINDO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2400
2006-12-24;MONDOMO;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2006-12-24;MUNICIPAL;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1400
2006-12-24;NIMA;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6700
2006-12-24;NIQUIA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2006-12-24;NUEVO LIBARE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5100
2006-12-24;NUTIBARA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2006-12-24;OVEJAS;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;820
2006-12-24;PAGUA;EMGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;600000
2006-12-24;PAIPA 1;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;31000
2006-12-24;PAIPA 2;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2006-12-24;PAIPA 3;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2006-12-24;PAIPA 4;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;150000
2006-12-24;PAJARITO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4900
2006-12-24;PALENQUE 3;ESSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;13000
2006-12-24;PALMAS SAN GIL;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;15000
2006-12-24;PASTALES;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2006-12-24;PATICO - LA CABRERA;GENG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1480
2006-12-24;PIEDRAS BLANCAS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2006-12-24;PLAYAS;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;201000
2006-12-24;PORCE II;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;405000
2006-12-24;PRADO;ETSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;45000
2006-12-24;PRADO IV;ETSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2006-12-24;PROELECTRICA 1;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2006-12-24;PROELECTRICA 2;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2006-12-24;PROENCA 1;PECG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;4000
2006-12-24;PROVIDENCIA (ANTIOQUIA);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3000
2006-12-24;PUENTE GUILLERMO;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2006-12-24;RIO ABAJO;EADG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2006-12-24;RIO BOBO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4000
2006-12-24;RIO CALI;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1800
2006-12-24;RIO FRIO I;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1690
2006-12-24;RIO FRIO II;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;10000
2006-12-24;RIO GRANDE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;500
2006-12-24;RIO INGENIO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;180
2006-12-24;RIO MAYO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2006-12-24;RIO PALO;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1440
2006-12-24;RIO PIEDRAS;GNIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2006-12-24;RIO PIEDRAS (LA CEJA);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2006-12-24;RIO RECIO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2006-12-24;RIO SAPUYES;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1650
2006-12-24;RIOFRIO (TAMESIS);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1200
2006-12-24;RIOGRANDE I;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;25000
2006-12-24;RIONEGRO;EECG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9600
2006-12-24;RUMOR;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2006-12-24;SAJANDI;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3200
2006-12-24;SALVAJINA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;285000
2006-12-24;SAN CANCIO;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2006-12-24;SAN CARLOS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1240000
2006-12-24;SAN FRANCISCO;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;135000
2006-12-24;SAN JOSE;GCEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2006-12-24;SANTA ANA;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;8000
2006-12-24;SERVITA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;650
2006-12-24;SILVIA;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2006-12-24;SONSON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18500
2006-12-24;SUEVA 2;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6000
2006-12-24;TASAJERO 1;TRMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;155000
2006-12-24;TEBSAB;CRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;750000
2006-12-24;TEQUENDAMA;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2006-12-24;TERMOCANDELARIA 1;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2006-12-24;TERMOCANDELARIA 2;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2006-12-24;TERMOCENTRO CC;ISGG;TERMICA;GAS;DESPACHADO CENTRALMENTE;280000
2006-12-24;TERMODORADA 1;CHCG;TERMICA;GAS;DESPACHADO CENTRALMENTE;51000
2006-12-24;TERMOEMCALI 1;TEMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;229000
2006-12-24;TERMOPIEDRAS;TRPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;3750
2006-12-24;TERMOSIERRAB;EPMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;455000
2006-12-24;TERMOVALLE 1;EPSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;205000
2006-12-24;TERMOYOPAL 1;TYPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2006-12-24;TERMOYOPAL 2;TYPG;TERMICA;GAS;DESPACHADO CENTRALMENTE;29000
2006-12-24;UNION;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2006-12-24;URRA;EMUG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;335000
2006-12-24;VENTANA A;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2006-12-24;VENTANA B;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2006-12-24;ZARAGOZA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2006-12-24;ZIPAEMG 2;EMGG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;34000
2006-12-24;ZIPAEMG 3;EMGG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;63000
2006-12-24;ZIPAEMG 4;EMGG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2006-12-24;ZIPAEMG 5;EMGG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;63000
2006-12-25;ALBAN;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;439000
2006-12-25;AMERICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;410
2006-12-25;ASNAZU;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2006-12-25;AYURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2006-12-25;BARRANQUILLA 3;CRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;64000
2006-12-25;BARRANQUILLA 4;CRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;63000
2006-12-25;BAYONA;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;600
2006-12-25;BELLO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;350
2006-12-25;BELMONTE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3400
2006-12-25;BETANIA;CHBG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;540000
2006-12-25;CALDERAS;ISGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2006-12-25;CALICHAL;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;200
2006-12-25;CALIMA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;132000
2006-12-25;CAMPESTRE (CALARCA);MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2006-12-25;CAMPESTRE (EPM);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;870
2006-12-25;CARACOLI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2600
2006-12-25;CARTAGENA 1;EMGG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;64000
2006-12-25;CARTAGENA 3;EMGG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;66000
2006-12-25;CASCADA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3000
2006-12-25;CEMENTOS DEL NARE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2006-12-25;CENTRAL CASTILLA 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;1000
2006-12-25;CHARQUITO;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2006-12-25;CHIVOR;CHVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1000000
2006-12-25;COCONUCO;EMEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2006-12-25;COGENERADOR BIOAISE 1;BIOG;COGENERADOR;GAS;NO DESPACHADO CENTRALMENTE;1000
2006-12-25;COGENERADOR COLTEJER 1;EPMG;COGENERADOR;CARBON;NO DESPACHADO CENTRALMENTE;1600
2006-12-25;COGENERADOR INGENIO PROVIDENCIA 1;EPSG;COGENERADOR;BIOMASA;NO DESPACHADO CENTRALMENTE;1000
2006-12-25;DOLORES;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;8300
2006-12-25;EL BOSQUE;EPAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2280
2006-12-25;EL LIMON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;720
2006-12-25;EL LIMONAR;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2006-12-25;ESMERALDA;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;30000
2006-12-25;FLORES 1;CRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;160000
2006-12-25;FLORES 2;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;112000
2006-12-25;FLORES 3;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;175000
2006-12-25;FLORIDA;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2006-12-25;GUACAICA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2006-12-25;GUAJIRA 1;CRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;151000
2006-12-25;GUAJIRA 2;CRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;125000
2006-12-25;GUATAPE;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;560000
2006-12-25;GUATRON;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;512000
2006-12-25;GUAVIO;EMGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1150000
2006-12-25;INCAUCA 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;9900
2006-12-25;INGENIO RIOPAILA 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;2000
2006-12-25;INGENIO RISARALDA 1;IRIG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;5500
2006-12-25;INSULA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2006-12-25;INTERMEDIA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2006-12-25;IQUIRA I;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2006-12-25;IQUIRA II;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;610
2006-12-25;JAGUAS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;170000
2006-12-25;JEPIRACHI 1 - 15;EPMG;EOLICA;VIENTO;NO DESPACHADO CENTRALMENTE;18420
2006-12-25;JULIO BRAVO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1500
2006-12-25;LA HERRADURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2006-12-25;LA JUNCA;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2006-12-25;LA PITA;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;780
2006-12-25;LA REBUSCA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;600
2006-12-25;LA TASAJERA;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;306000
2006-12-25;LA TINTA;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2006-12-25;LA VUELTA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;11600
2006-12-25;MANANTIALES;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3150
2006-12-25;MERILECTRICA 1;MRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;169000
2006-12-25;MIEL I;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;396000
2006-12-25;MIROLINDO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2400
2006-12-25;MONDOMO;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2006-12-25;MUNICIPAL;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1400
2006-12-25;NIMA;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6700
2006-12-25;NIQUIA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2006-12-25;NUEVO LIBARE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5100
2006-12-25;NUTIBARA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2006-12-25;OVEJAS;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;820
2006-12-25;PAGUA;EMGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;600000
2006-12-25;PAIPA 1;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;31000
2006-12-25;PAIPA 2;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2006-12-25;PAIPA 3;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2006-12-25;PAIPA 4;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;150000
2006-12-25;PAJARITO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4900
2006-12-25;PALENQUE 3;ESSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;13000
2006-12-25;PALMAS SAN GIL;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;15000
2006-12-25;PASTALES;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2006-12-25;PATICO - LA CABRERA;GENG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1480
2006-12-25;PIEDRAS BLANCAS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2006-12-25;PLAYAS;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;201000
2006-12-25;PORCE II;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;405000
2006-12-25;PRADO;ETSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;45000
2006-12-25;PRADO IV;ETSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2006-12-25;PROELECTRICA 1;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2006-12-25;PROELECTRICA 2;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2006-12-25;PROENCA 1;PECG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;4000
2006-12-25;PROVIDENCIA (ANTIOQUIA);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3000
2006-12-25;PUENTE GUILLERMO;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2006-12-25;RIO ABAJO;EADG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2006-12-25;RIO BOBO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4000
2006-12-25;RIO CALI;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1800
2006-12-25;RIO FRIO I;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1690
2006-12-25;RIO FRIO II;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;10000
2006-12-25;RIO GRANDE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;500
2006-12-25;RIO INGENIO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;180
2006-12-25;RIO MAYO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2006-12-25;RIO PALO;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1440
2006-12-25;RIO PIEDRAS;GNIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2006-12-25;RIO PIEDRAS (LA CEJA);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2006-12-25;RIO RECIO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2006-12-25;RIO SAPUYES;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1650
2006-12-25;RIOFRIO (TAMESIS);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1200
2006-12-25;RIOGRANDE I;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;25000
2006-12-25;RIONEGRO;EECG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9600
2006-12-25;RUMOR;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2006-12-25;SAJANDI;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3200
2006-12-25;SALVAJINA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;285000
2006-12-25;SAN CANCIO;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2006-12-25;SAN CARLOS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1240000
2006-12-25;SAN FRANCISCO;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;135000
2006-12-25;SAN JOSE;GCEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2006-12-25;SANTA ANA;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;8000
2006-12-25;SERVITA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;650
2006-12-25;SILVIA;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2006-12-25;SONSON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18500
2006-12-25;SUEVA 2;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6000
2006-12-25;TASAJERO 1;TRMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;155000
2006-12-25;TEBSAB;CRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;750000
2006-12-25;TEQUENDAMA;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2006-12-25;TERMOCANDELARIA 1;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2006-12-25;TERMOCANDELARIA 2;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2006-12-25;TERMOCENTRO CC;ISGG;TERMICA;GAS;DESPACHADO CENTRALMENTE;280000
2006-12-25;TERMODORADA 1;CHCG;TERMICA;GAS;DESPACHADO CENTRALMENTE;51000
2006-12-25;TERMOEMCALI 1;TEMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;229000
2006-12-25;TERMOPIEDRAS;TRPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;3750
2006-12-25;TERMOSIERRAB;EPMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;455000
2006-12-25;TERMOVALLE 1;EPSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;205000
2006-12-25;TERMOYOPAL 1;TYPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2006-12-25;TERMOYOPAL 2;TYPG;TERMICA;GAS;DESPACHADO CENTRALMENTE;29000
2006-12-25;UNION;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2006-12-25;URRA;EMUG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;335000
2006-12-25;VENTANA A;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2006-12-25;VENTANA B;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2006-12-25;ZARAGOZA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2006-12-25;ZIPAEMG 2;EMGG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;34000
2006-12-25;ZIPAEMG 3;EMGG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;63000
2006-12-25;ZIPAEMG 4;EMGG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2006-12-25;ZIPAEMG 5;EMGG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;63000
2006-12-26;ALBAN;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;439000
2006-12-26;AMERICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;410
2006-12-26;ASNAZU;CDIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2006-12-26;AYURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2006-12-26;BARRANQUILLA 3;CRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;64000
2006-12-26;BARRANQUILLA 4;CRLG;TERMICA;GAS;DESPACHADO CENTRALMENTE;63000
2006-12-26;BAYONA;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;600
2006-12-26;BELLO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;350
2006-12-26;BELMONTE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3400
2006-12-26;BETANIA;CHBG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;540000
2006-12-26;CALDERAS;ISGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2006-12-26;CALICHAL;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;200
2006-12-26;CALIMA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;132000
2006-12-26;CAMPESTRE (CALARCA);MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2006-12-26;CAMPESTRE (EPM);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;870
2006-12-26;CARACOLI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2600
2006-12-26;CARTAGENA 1;EMGG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;64000
2006-12-26;CARTAGENA 3;EMGG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;66000
2006-12-26;CASCADA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3000
2006-12-26;CEMENTOS DEL NARE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2006-12-26;CENTRAL CASTILLA 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;1000
2006-12-26;CHARQUITO;EMGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2006-12-26;CHIVOR;CHVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1000000
2006-12-26;COCONUCO;EMEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
