Fecha,AGUA,CARBÓN,GAS,LÍQUIDOS,MEZCLAS,PESCASEZ,PBOLSA
1/01/2012,62.9,189.54,330.93,563.95,323.49,,42.67
2/01/2012,57.76,189.54,333.97,563.95,323.49,,55.99
3/01/2012,55.43,189.54,332.33,563.95,324,,60.2
4/01/2012,56.92,214.63,342.35,563.95,324,,57.77
5/01/2012,52.65,214.63,342.33,563.95,324.53,,57.98
6/01/2012,49.92,212.6,332.74,563.95,321.22,,50.48
7/01/2012,51.44,213.11,338.22,563.95,324.49,,52.12
8/01/2012,53.11,212.6,337.48,563.95,324.85,,46.38
9/01/2012,50.86,213.79,330.11,563.95,326.2,,50.92
10/01/2012,48.07,211.54,327.84,563.95,326.2,,58.11
11/01/2012,46.84,232.05,328.38,563.95,326.2,,57.33
12/01/2012,45.88,232.05,327.91,563.28,326.22,,56.66
13/01/2012,42.99,232.05,328.49,563.28,321.87,,50.8
14/01/2012,45.09,232.05,324.26,562.46,325.88,,51.48
15/01/2012,44.99,232.05,324.54,562.46,324.55,,45.1
16/01/2012,43.9,232.05,326.35,563.95,387.96,,53
17/01/2012,49.9,232.05,204.19,563.95,377.07,,69.93
18/01/2012,53.27,232.99,204.22,547.26,339.88,,98.14
19/01/2012,54.11,232.99,231.18,547.26,335.58,,90.62
20/01/2012,50.24,232.99,269.15,675.15,337.31,,41.71
21/01/2012,45.1,222.35,346.86,620.73,337.31,,45.18
22/01/2012,45,212.22,338.88,621.08,337.31,,49.97
23/01/2012,44.96,212.22,339.7,620.33,337.31,,52.74
24/01/2012,44.29,212.22,201.14,838.5,337.31,,51.87
25/01/2012,43.27,211.29,198.84,939.9,337.31,,61.4
26/01/2012,42.7,211.29,198.81,995.7,337.31,,60.42
27/01/2012,40.68,211.29,198.76,995.7,337.31,,51.41
28/01/2012,45.57,211.29,254.09,1000.07,337.31,,41.32
29/01/2012,45.17,211.29,197.34,1000.07,333.94,,40.85
30/01/2012,42.67,211.29,200.79,1000.07,333.94,,44.29
31/01/2012,39,211.29,200.01,995.59,333.94,,41.15
1/02/2012,38.89,211.29,199.08,993.6,332.42,,42.72
2/02/2012,39.6,211.29,204.97,993.6,332.53,,43.52
3/02/2012,40.56,211.29,220.11,993.6,332.53,,46.82
4/02/2012,39.32,210.92,227.19,993.6,328.76,,47.37
5/02/2012,42.32,212.8,229.12,993.6,328.76,,51.92
6/02/2012,39.62,212.69,229.12,994.1,328.76,,49.72
7/02/2012,38.83,196.6,231.29,994.1,353.78,,45.07
8/02/2012,38.12,212.69,231.29,994.1,339.63,,45.76
9/02/2012,37.92,207.95,287.95,994.1,350.88,,45.55
10/02/2012,38.49,207.46,287.95,1009.14,352.37,,44.41
11/02/2012,42.09,209.44,287.47,1009.14,352.49,,50.41
12/02/2012,51.47,209.09,256.88,1008.48,352.14,,57.65
13/02/2012,52.6,209.93,198.49,1006.01,352.08,,70.98
14/02/2012,59.05,207.01,282.69,1008.48,352.2,,77.58
15/02/2012,62.53,207.01,285.22,1008.48,352.2,,79.51
16/02/2012,63.21,207.01,285.22,1008.48,438.14,,81.02
17/02/2012,65.7,207.01,285.22,1008.48,438.14,,81.61
18/02/2012,69.53,210.91,285.09,1008.48,438.14,,82.5
19/02/2012,81.64,206.99,285.79,1008.48,354.84,,82.53
20/02/2012,68.17,188.82,285.79,1008.48,354.2,,82.24
21/02/2012,75.04,188.1,285.77,1008.48,354.2,,112.22
22/02/2012,83.19,197.1,282.88,1008.48,355.61,,124.19
23/02/2012,83.83,197.1,278.25,1008.48,437.67,,114.54
24/02/2012,82.42,197.1,286.56,1008.48,343.98,,105.29
25/02/2012,91.46,198.09,275.93,1008.48,758.4,,116.57
26/02/2012,93.16,200.02,230.77,1006.01,417.66,,103.17
27/02/2012,97.71,200.02,274.79,1008.48,710.12,,135.36
28/02/2012,100.12,200.02,277.04,1007.61,755.39,,140.09
29/02/2012,109.22,200.02,220.53,1052.43,667.95,,134
1/03/2012,113.78,200.02,193.13,1051.5,428.47,,135.33
2/03/2012,111.93,196.64,245.9,1006.8,427.92,,130.11
3/03/2012,109.69,194.4,198.02,1006.8,415.54,,125.14
4/03/2012,111.37,194.87,198.02,1010.29,415.68,,128.7
5/03/2012,120.05,187.82,193.29,1039.38,753.93,,144.12
6/03/2012,114.72,188.04,219.32,1053.44,754.98,,142.27
7/03/2012,107.13,188.41,219.85,1053.44,755.28,,143.26
8/03/2012,111.47,178.99,179.48,1038.73,756.78,,139.91
9/03/2012,108.23,199.08,181.67,1053.44,756.78,,140.41
10/03/2012,118.55,199.1,186.08,1053.44,756.86,,136.22
11/03/2012,120.97,199,188.59,1053.44,756.86,,134.42
12/03/2012,120.7,192.9,182.11,1053.44,756.86,,138.92
13/03/2012,110.14,192.67,183.97,1053.44,756.86,,135.94
14/03/2012,103.62,197.54,224.87,1087.33,402.35,,133.98
15/03/2012,106.98,204.52,224.78,1087.33,320.68,,139.68
16/03/2012,104.24,204.52,264.12,974.82,313.02,,138.1
17/03/2012,101.12,203.84,260.43,974.82,311.92,,132.91
18/03/2012,113.1,203.06,163.01,974.82,354.77,,130.18
19/03/2012,109.11,167.62,158.04,974.82,337.36,,128.44
20/03/2012,87.69,167.62,163,974.82,336.75,,127.41
21/03/2012,100.39,160.08,163.8,974.82,330.47,,123.16
22/03/2012,96.28,151.34,155.61,974.82,330.47,,111.92
23/03/2012,90.37,151.05,186.03,981.23,330.47,,104.59
24/03/2012,85.41,151.05,183.83,1087.33,330.47,,96.56
25/03/2012,77.96,151.05,183.71,1087.33,331.76,,95.64
26/03/2012,68.79,151.05,183.52,1087.33,331.79,,85.34
27/03/2012,67.99,142.58,190.91,977.63,332.9,,83.34
28/03/2012,64.23,143.54,190.91,977.63,332.15,,73.26
29/03/2012,57.8,143.54,190.91,977.63,332.15,,69.57
30/03/2012,58.43,142.85,190.92,974.65,350.32,,86.1
31/03/2012,54.15,142.85,190.06,974.65,349.17,,69.78
1/04/2012,50.93,143.54,190.26,954.74,367.71,,59.76
2/04/2012,54.39,143.54,190.26,954.74,368.77,,71.63
3/04/2012,53.62,146.73,191.87,954.74,369.67,,69.79
4/04/2012,57.64,146.73,194.29,954.74,371.62,,63.4
5/04/2012,52.04,169.03,332.63,763.12,370.6,,42.73
6/04/2012,52.71,169.03,332.63,764.74,370.6,,40.08
7/04/2012,51.48,169.03,346.55,764.74,370.6,,50.81
8/04/2012,48.85,169.03,346.55,764.74,370.6,,39.53
9/04/2012,47.96,164.02,346.57,764.94,370.6,,52.45
10/04/2012,46.58,164.04,346.51,764.94,371.26,,48.28
11/04/2012,45.16,138.36,346.51,764.94,371.26,,42.3
12/04/2012,47.84,161.5,346.24,764.94,370.62,,51.73
13/04/2012,51.96,161.5,346.24,765.02,370.62,,56.57
14/04/2012,46.16,161.5,345.69,765.02,334.43,,48.4
15/04/2012,45.37,161.49,345.69,765.02,334.43,,46.31
16/04/2012,46.36,161.49,345.69,765.02,334.43,,62.54
17/04/2012,43.98,161.49,345.71,759.6,353.12,,60.15
18/04/2012,45.18,161.49,211.44,954.94,193.43,,62.58
19/04/2012,47.22,162.77,262.24,954.94,190.23,,73.15
20/04/2012,47.36,162.77,207.98,956.6,192.99,,62.92
21/04/2012,55.42,146.98,265.67,1084.73,447.41,,67.71
22/04/2012,50.53,163.34,205.89,961.43,,,61.02
23/04/2012,52.93,163.34,207.55,1084.73,355.98,,86.54
24/04/2012,59.77,150.13,205.16,1084.73,359.51,,93.03
25/04/2012,53.29,150.13,205.4,1084.73,360.71,,70.16
26/04/2012,48.95,163.6,203.22,1084.73,360.68,,53.95
27/04/2012,47.94,150.14,204.96,1084.73,360.68,,51.04
28/04/2012,46.95,150.14,203.54,1084.73,356.39,,43.5
29/04/2012,48.9,124.45,204.23,1084.73,355.14,,41.16
30/04/2012,48.47,150.14,210.68,1084.73,357.82,,51.13
1/05/2012,46.27,150.49,206.03,1084.46,350.91,,39.08
2/05/2012,45.6,150.49,218.58,1083.15,356.79,,47.25
3/05/2012,42.38,150.49,219.79,1083.33,356.48,,46.81
4/05/2012,42.36,150.49,217.81,917.23,361.99,,56.56
5/05/2012,43.54,125.29,201.13,1084.46,361.52,,45.7
6/05/2012,50.15,124.73,201.74,1084.46,328.13,,48.49
7/05/2012,45.17,160.09,203.23,1084.46,357.64,,45.59
8/05/2012,48.74,159.32,204.31,1084.46,362.93,,47.43
9/05/2012,48.35,159.32,202.21,1126.9,362.04,,49.21
10/05/2012,48.56,159.32,203.41,1126.9,371.09,,51.43
11/05/2012,51.8,158.97,203.62,1084.46,368.42,,47.1
12/05/2012,47.47,164.22,203.57,1084.46,369.52,,39.5
13/05/2012,50.2,164.22,203.57,1084.46,372.97,,38.42
14/05/2012,45.48,164.21,203.57,1055.83,369.01,,44.68
15/05/2012,43.68,166.01,206.25,894,370.57,,52.06
16/05/2012,43.34,164.53,199.41,894,411.1,,55.85
17/05/2012,43.03,164.53,268.05,894,408.99,,48.37
18/05/2012,46.04,127.51,199.64,894,450.3,,48.34
19/05/2012,44.83,161.93,197.85,894,459.77,,40.13
20/05/2012,45.98,161.93,197.85,894,478.64,,39.24
21/05/2012,45.31,161.93,197.85,894,477.97,,40.13
22/05/2012,45.09,161.93,197.72,1047.56,478.38,,47.38
23/05/2012,45.96,161.93,197.72,1047.56,459.77,,50.25
24/05/2012,48.45,127.76,197.38,1047.56,567.75,,64.93
25/05/2012,48.22,161.93,197.39,1047.56,565.39,,53.95
26/05/2012,46.37,158.15,198.59,1047.56,460.46,,40.21
27/05/2012,45.67,158.15,258.94,1047.56,461.9,,38.61
28/05/2012,45.93,158.15,198.3,1047.56,458.51,,47.19
29/05/2012,46.72,158.15,198.38,1049.39,458.51,,50.22
30/05/2012,46.85,121.14,198.38,1044.46,465.29,,48.19
31/05/2012,45.15,129.23,198.38,1044.46,448.36,,45.73
1/06/2012,53.27,152.37,194.98,1045.05,457.78,,40.07
2/06/2012,55.16,154.83,194.79,1047,447.62,,39.72
3/06/2012,56.51,154.83,193.63,1047,459.37,,40.29
4/06/2012,55.81,154.82,249.71,1047,459.37,,45.77
5/06/2012,57.5,151.82,249.69,1047,459.37,,51.52
6/06/2012,60.62,151.82,249.69,1047,465.33,,111.85
7/06/2012,61.95,151.82,249.59,1047,465.33,,87.22
8/06/2012,67.45,155.84,249.69,1047,458.91,,78.18
9/06/2012,78.17,155.29,250.73,1047,458.91,,98.98
10/06/2012,84.14,155.3,191.42,1037.41,458.74,,99.89
11/06/2012,94.73,155.3,193.18,1047,458.16,,107.37
12/06/2012,86.48,155.8,195.28,1047,458.91,,122.79
13/06/2012,93.82,150.87,194.62,1047,458.91,,127.45
14/06/2012,88.91,151.37,197.16,910.89,458.93,,126.19
15/06/2012,91.91,151.37,195.28,1047,453.35,,125.06
16/06/2012,92.56,151.37,192.15,1047,453.35,,114.37
17/06/2012,87.45,152.17,190.95,1047.55,453.35,,101.81
18/06/2012,74.65,152.17,192.85,1047.55,454.33,,87.4
19/06/2012,80.58,136.69,196.12,1047.55,455.31,,90.92
20/06/2012,79.1,136.69,249.95,1047.55,455.31,,88.15
21/06/2012,84.5,136.69,229.39,1047.55,455.31,,87.22
22/06/2012,78.66,142.79,199.12,1047.55,453.83,,84.37
23/06/2012,78.22,142.79,198.79,1047.55,453.83,,76.81
24/06/2012,81.89,142.23,256.55,1048.4,453.83,,70.6
25/06/2012,83.21,142.23,200.04,1048.4,453.83,,78.47
26/06/2012,84.21,142.23,200.05,1048.4,453.83,,74.06
27/06/2012,86.99,141.73,200.05,1049.87,453.83,,89.42
28/06/2012,89.77,138.07,200.05,1047.3,453.83,,98.32
29/06/2012,92.44,133.97,200.05,1047.3,488.71,,100.45
30/06/2012,90.08,133.97,200.23,1048.4,453.37,,81.02
1/07/2012,92.4,140.11,190.22,1048.35,463.36,,78.64
2/07/2012,89.82,140.35,189.64,1047.25,463.36,,77.79
3/07/2012,80.82,138.82,201.07,1048.1,451.2,,83.5
4/07/2012,76.78,138.33,200.74,1048.1,451.2,,71.04
5/07/2012,76.97,139.78,208.73,1048.1,451.2,,78.01
6/07/2012,75.31,142.3,202.33,978.9,450.3,,77.02
7/07/2012,68.3,141.11,202.32,978.15,468.62,,66.77
8/07/2012,67.21,141.11,201.39,1046.94,450.26,,55.31
9/07/2012,58.36,141.6,203.75,1046.94,450.27,,66.08
10/07/2012,61.28,145.03,202.83,1046.94,450.27,,71.91
11/07/2012,58.67,145.03,203.68,1046.94,450.27,,72.85
12/07/2012,60.59,145.03,203.92,1046.94,489.35,,71.24
13/07/2012,62.09,145.03,203.92,1046.94,457.5,,67.75
14/07/2012,61.87,142.37,206.95,1046.94,457.5,,58.01
15/07/2012,62.34,142.37,207.33,1046.94,457.5,,55.7
16/07/2012,60.49,142.71,207.01,1046.94,456.87,,63.14
17/07/2012,59.84,137.93,206.78,1046.94,456.87,,65.55
18/07/2012,65.92,138.77,204.57,904.15,456.87,,86.24
19/07/2012,71.32,138.77,209.4,1046.94,457.5,,86.58
20/07/2012,74.97,138.77,264.64,1046.94,460.04,,73.39
21/07/2012,62.3,138.77,201.93,1046.94,460.51,,60.33
22/07/2012,59.93,138.77,203.93,1046.94,405.87,,46.17
23/07/2012,59.66,138.04,207.5,1035.5,405.87,,64.23
24/07/2012,60.1,137.61,196.95,1036.38,405.87,,64.91
25/07/2012,66.39,137.61,197.4,1062.28,393.2,,76.62
26/07/2012,75.38,138.04,196.55,1062.28,392.01,,101.66
27/07/2012,88.38,140.19,196.93,1062.28,396.49,,125.55
28/07/2012,85.94,140.48,194.84,1036.57,395.8,,113.22
29/07/2012,91.78,139.52,185.94,947.55,396.47,,114.45
30/07/2012,90.99,139.96,188.89,939.27,396.81,,134.77
31/07/2012,89.2,138.06,197.35,1037.13,396.81,,120.92
1/08/2012,101.39,139.96,206.11,1036.77,403.99,,146.94
2/08/2012,107.17,139.75,204.38,1048.61,276.63,,138.07
3/08/2012,97.35,139.92,204.2,1047.03,430.49,,127.8
4/08/2012,105.77,139.37,196.77,1047.03,432.14,,139.28
5/08/2012,102.55,139.49,195.15,1036.77,432.01,,119.16
6/08/2012,102.45,139.04,196.24,1048.61,431.68,,135.19
7/08/2012,101.71,139.71,177.48,1048.61,434.24,,116.25
8/08/2012,98.03,137.53,168.02,1048.61,573.72,,131.75
9/08/2012,98.94,138.01,168.63,1048.61,696.3,,135.5
10/08/2012,102.22,133.58,168.71,1048.61,531.71,,145.74
11/08/2012,103.38,126.48,168.39,1048.61,533.61,,148.02
12/08/2012,115.09,125.32,166.39,900.57,532.57,,142.65
13/08/2012,129.18,126.6,171.31,900.57,522.36,,171.7
14/08/2012,137.86,124.16,163.75,1000.53,523.34,,164.35
15/08/2012,123.5,119.54,167,1022.38,523.92,,153.69
16/08/2012,120.49,118.1,160.88,925.71,525.14,,154.43
17/08/2012,112.47,119.64,164.65,925.71,443.19,,140.76
18/08/2012,114.71,113.98,192.77,1092.09,397.39,,132.93
19/08/2012,106.53,114.08,160.32,1048.61,406.35,,120.98
20/08/2012,103.56,108.5,167.95,1048.61,415.08,,119.93
21/08/2012,100.08,107.89,167.29,1048.61,415.08,,128.97
22/08/2012,92.91,108.48,168.53,1048.61,334.29,,126.71
23/08/2012,102.96,108.48,194.86,1048.61,334.29,,127.51
24/08/2012,116.23,110.25,199.02,1048.61,334.88,,130.26
25/08/2012,118.01,111.24,211.57,1048.61,324.98,,128.16
26/08/2012,115.17,114.5,395.29,967.18,165.43,,131.85
27/08/2012,117.37,99.56,204.07,988.59,165.43,,153.02
28/08/2012,109.19,99.56,197.63,1046.9,406.12,,148.39
29/08/2012,111.02,99.56,199.13,884.6,414.32,,143.92
30/08/2012,123.44,99.07,191.23,885.52,417.19,,146.53
31/08/2012,132.54,99.19,192.69,885.52,327.22,,171.76
1/09/2012,125.22,97.31,163.64,932.41,317.17,,140.7
2/09/2012,124.06,97.31,200.46,944.44,331.62,,129.01
3/09/2012,124.62,100.82,193.59,911.55,319.67,,132.48
4/09/2012,130.62,101.29,187.34,956.44,316.67,,139.18
5/09/2012,138.58,75.02,195.55,810.86,358.42,,140.4
6/09/2012,142.86,95.14,197.49,896.5,363.83,,160.52
7/09/2012,139.9,104.62,196.33,969.18,358.22,,154.68
8/09/2012,153.48,99.3,188.28,969.14,357.22,,156.86
9/09/2012,149.29,99.3,199.79,961.96,354.86,,152.82
10/09/2012,144.51,100.46,198.79,981.31,354.86,,155.93
11/09/2012,156.8,115,191.66,984.94,316.65,,167.8
12/09/2012,159.68,113.09,246.19,979.86,315.1,,159.7
13/09/2012,164.58,116.83,180.35,979.81,315.1,,163.71
14/09/2012,159.84,110.7,180.35,960.68,335.04,,175.98
15/09/2012,171.91,112.1,186.11,960.63,335.04,,158.71
16/09/2012,181.58,129.06,208.58,960.63,319.19,,169.35
17/09/2012,187.52,127.1,152.25,960.63,349.85,,193.93
18/09/2012,193.18,129.95,152.35,960.63,349.85,,212.87
19/09/2012,186.38,111.12,161.21,960.66,349.85,,194.86
20/09/2012,173,113.44,237.84,960.66,350.85,,195.47
21/09/2012,202.86,108.12,238.03,979.84,352.46,,216.1
22/09/2012,233.36,118.84,241.98,956.03,344.16,,191.97
23/09/2012,253.71,117.41,241.55,952.51,344.16,,195
24/09/2012,238.25,125,241.55,939.05,344.16,,222.13
25/09/2012,229.49,125.1,242.79,939.05,344.16,,224.74
26/09/2012,220.15,130.11,245.83,916.44,344.16,,230.24
27/09/2012,197.05,116.35,243.26,926.43,344.16,,220.05
28/09/2012,260.74,116.96,243.07,926.43,344.16,,258.23
29/09/2012,278.08,117.6,257.4,918.76,356.17,,243.22
30/09/2012,304.56,118.13,271.65,919.9,337.31,,245.73
1/10/2012,277.62,119.02,289.79,923.33,337.35,,261.35
2/10/2012,267.23,118.36,291.61,919.76,337.35,,265.21
3/10/2012,234.28,118.36,192.79,927.64,345.38,,255.58
4/10/2012,218.02,118.36,293.82,920.1,345.38,,248.09
5/10/2012,227.88,138.61,294,941.11,354.65,,253.63
6/10/2012,249.56,139.28,297.01,936.77,358.52,,238.11
7/10/2012,249.28,139.28,301.7,936.77,363.5,,226.35
8/10/2012,251.8,139.42,297.01,936.77,363.5,,236.66
9/10/2012,201.98,140.12,288.38,948.98,445.5,,197.11
10/10/2012,176.4,131.82,207.15,957.31,445.55,,193.32
11/10/2012,202.02,131.59,205.31,947.87,426.96,,211.84
12/10/2012,227.52,132.53,283.05,937.36,427.31,,200.55
13/10/2012,246.74,133.3,278.67,1029.61,428.22,,202.03
14/10/2012,246.3,128.92,269.27,1056.02,428.22,,205.25
15/10/2012,236.15,121.76,264.07,1052.52,426.58,,208.58
16/10/2012,235.21,122.2,197.07,1050.54,336.5,,216.73
17/10/2012,224.05,122.2,204.02,1050.54,337.7,,215.81
18/10/2012,202.39,127.21,280.31,1056.05,344.49,,198.6
19/10/2012,210,124.62,278.78,1042.73,346.92,,192.58
20/10/2012,201.57,131.78,280.32,1058.03,346.92,,180.71
21/10/2012,175.77,131.78,199.33,1023.74,342.52,,186.39
22/10/2012,163.87,132.09,201.16,1036.59,359.68,,165.16
23/10/2012,162.87,122.95,280.56,1048.74,333.83,,160.12
24/10/2012,152.74,137.18,300.33,961.32,333.83,,160.94
25/10/2012,156.18,122.38,299.66,1002.82,331.03,,145.65
26/10/2012,151,122.43,295.4,996.79,336.7,,144.71
27/10/2012,139.29,137.93,281.97,996.79,334.7,,134.24
28/10/2012,148.13,138.68,287.12,1139.95,335.89,,137.32
29/10/2012,154.63,138.77,300.84,1139.95,353.1,,160.49
30/10/2012,164.05,147.13,206.2,1139.95,343.13,,168.46
31/10/2012,176.64,170.99,206.2,1139.41,343.13,,173.46
1/11/2012,183.13,171.19,203.88,1128.96,345.26,,183.32
2/11/2012,176.54,183.21,202.48,1145.08,345.26,,182.35
3/11/2012,185.14,183.38,197.89,1121.74,345.26,,174.83
4/11/2012,185.16,180.28,207.45,1058.79,348.16,,194.11
5/11/2012,184.65,166.3,207.41,1104.21,348.16,,173.68
6/11/2012,176.37,132.08,203.48,1075.01,342.74,,180.73
7/11/2012,153.55,110.47,202.68,1075.01,421.09,,173.12
8/11/2012,163.24,154.06,202.04,1121.74,326.61,,180.96
9/11/2012,178.3,151.08,202.34,1121.54,327.36,,175.17
10/11/2012,185.72,140.73,198.99,1062.16,325.36,,173.87
11/11/2012,183.19,140.51,198.7,1062.16,325.36,,167.74
12/11/2012,190.87,140.44,208.67,908.11,326.36,,173.19
13/11/2012,197.45,109.53,208.27,918.74,323.87,,183.45
14/11/2012,196.08,109.7,227.62,1073.3,321.33,,186.38
15/11/2012,199.97,109.9,203.72,918.15,318.71,,180.64
16/11/2012,199.28,109.9,178.42,918.15,315.89,,172.49
17/11/2012,176.77,111.18,173.87,918.15,319.26,,162.58
18/11/2012,154.77,111.47,175.29,905.95,319.26,,145.9
19/11/2012,149.62,126.21,180.32,905.95,736.98,,145.63
20/11/2012,145.72,124.48,181.6,905.95,736.98,,139.47
21/11/2012,130.79,126.85,210.15,905.95,736.98,,134.87
22/11/2012,142.11,128.34,212.87,906.24,415.38,,140.37
23/11/2012,129.9,119.8,215.18,1008.51,326.49,,146.61
24/11/2012,133.77,113.23,217.78,951.28,328.28,,146.26
25/11/2012,143.18,104.33,218.11,970.44,330.04,,131.84
26/11/2012,146.46,113.23,218.12,1008.72,330.54,,165.68
27/11/2012,143.06,113.32,215.62,1008.72,319.88,,150.29
28/11/2012,155.53,113.32,215.66,1008.72,319.88,,176.14
29/11/2012,156.7,109.16,212.05,995.27,413.13,,179.5
30/11/2012,169.2,106.69,212.16,995.27,414.05,,190.14
1/12/2012,157.19,102.17,205.01,1142.8,417.7,,165.32
2/12/2012,171.6,108.02,220.74,1142.8,362.9,,157.61
3/12/2012,164.95,137.33,221.81,1144.12,362.96,,167.47
4/12/2012,162.83,141.91,218.68,1144.12,363.38,,181.6
5/12/2012,165.12,132.66,213.59,1148.44,363.39,,186.24
6/12/2012,162,132.66,213.61,1145.81,363.4,,171.53
7/12/2012,153.55,132.65,213.61,1145.81,436.56,,179.92
8/12/2012,162.54,128.1,208.45,1145.99,436.26,,168.92
9/12/2012,183.07,141.43,216.56,1000.59,435.5,,178.57
10/12/2012,168.96,131.28,207.22,1145.99,435.5,,182.02
11/12/2012,158.5,140.36,208.36,1132.86,435.53,,175.79
12/12/2012,160.73,135.77,218.37,1127.21,360.36,,176.88
13/12/2012,196.13,135.87,208.68,1127.21,364.95,,191.96
14/12/2012,192.32,136.67,208.53,1114.4,360.14,,196.24
15/12/2012,203.65,146.55,207.72,1126.21,359.71,,200
16/12/2012,218.83,138.27,207.72,1126.21,359.71,,202.83
17/12/2012,220.07,140.46,207.72,1126.21,359.71,,204.2
18/12/2012,234.27,151.28,205.54,1125.51,317.01,,210.62
19/12/2012,206.57,148.68,205.03,1124.9,316.83,,205.68
20/12/2012,205.91,144.77,195.11,1125.59,330.91,,201.7
21/12/2012,203.07,141.64,195.28,1125.59,328.31,,193.75
22/12/2012,218.06,139.54,197.19,1125.59,330.91,,191.56
23/12/2012,212.26,136.99,193.24,1123.32,328.34,,183.89
24/12/2012,207.13,136.99,192.47,1123.32,332.61,,184.23
25/12/2012,188.3,134.28,200.01,1123.32,327.34,,167.56
26/12/2012,198.99,143.66,198.44,1123.91,327.34,,186.75
27/12/2012,165.39,143.66,194.68,1123.59,327.34,,166.04
28/12/2012,174.63,133.02,183.58,1123.59,324.34,,158.56
29/12/2012,154.51,129.38,211.99,1123.23,324.34,,153.72
30/12/2012,167.74,128.95,228.67,1123.36,340.41,,160.7
31/12/2012,173.77,138.34,225.73,1123.36,324.08,,160.05
1/01/2013,196.51,142.91,265.51,1215.49,413.29,430.21,160.82
2/01/2013,202.08,142.91,249.14,1215.63,420.29,430.21,191.84
3/01/2013,202.28,144.9,249.14,1215.63,420.29,430.21,183.83
4/01/2013,198.48,160.89,253.42,1215.63,326.5,430.21,188.06
5/01/2013,183.81,161.65,239.52,1216.03,326.26,430.21,178.39
6/01/2013,192.16,138.5,239.49,1216.03,426.55,430.21,174.55
7/01/2013,186.72,136.5,234.25,1216.03,426.52,430.21,175.56
8/01/2013,169.34,143.74,255.76,1215.86,354.26,430.21,176.35
9/01/2013,148.63,133.2,255.58,1215.86,352,430.21,149.16
10/01/2013,202.14,130.77,258.17,1215.76,352.01,430.21,181.71
11/01/2013,193.79,124.13,263.09,1215.76,352.01,430.21,186.77
12/01/2013,196.99,124.02,275.89,1215.98,352.24,430.21,185.03
13/01/2013,196.46,110.48,277.48,1215.98,352.24,430.21,189.02
14/01/2013,204.22,116.29,267.03,1215.98,310.72,430.21,193.46
15/01/2013,215.39,115.37,243.98,1215.98,326.26,430.21,194.42
16/01/2013,193.95,117.04,245.92,1216.53,326.26,430.21,193.08
17/01/2013,189.96,112.93,245.79,1216.53,326.26,430.21,189.91
18/01/2013,207,112.52,247.1,1216.53,330.45,430.21,191.58
19/01/2013,209.52,110.6,247.22,1216.08,419.2,430.21,188.48
20/01/2013,212.15,110.98,263.23,1216.08,780.15,430.21,191.5
21/01/2013,206.47,109.05,244.47,1216.08,419.2,430.21,193.6
22/01/2013,196.73,112.41,243.17,1216.08,406.65,430.21,183.4
23/01/2013,198.48,114.97,247.97,1216.05,419.2,430.21,184.33
24/01/2013,190.92,115.82,254.48,1216.05,409.11,430.21,191.13
25/01/2013,180.46,126.1,247.91,1215.98,419.16,430.21,202.89
26/01/2013,207.89,131.4,273.32,1050.62,324.28,430.21,186
27/01/2013,205.15,126.95,275.63,1185.26,313.69,430.21,181.26
28/01/2013,198.2,107.5,301.32,1216.37,323.09,430.21,190.95
29/01/2013,163.33,123,239.29,1216.37,325.09,430.21,165.32
30/01/2013,193.88,122.62,236.81,1216.8,325.09,430.21,184.91
31/01/2013,198.65,123.27,258.97,1216.64,325.09,430.21,206.84
1/02/2013,209.44,117.43,238.34,1216.94,417.8,423.48,205.21
2/02/2013,228.41,123.72,260.81,1203.28,425.74,423.48,219.29
3/02/2013,246.19,124.08,240.11,1192.17,417.81,423.48,231.46
4/02/2013,242.53,124.08,239.54,1203.28,325.58,423.48,243.02
5/02/2013,215.14,124.19,241.74,1174,325.58,423.48,217.59
6/02/2013,235.02,124.19,241.6,1174.53,325.25,423.48,211.77
7/02/2013,234.2,124.01,242.69,1174.53,325.94,423.48,222.95
8/02/2013,199.67,124.01,237.65,1174.53,325.25,423.48,199.5
9/02/2013,183.84,119.37,237.58,1203.89,327.52,423.48,198.44
10/02/2013,209.62,120.98,231.03,1203.89,330.35,423.48,209.02
11/02/2013,167.73,116.78,230.06,1203.89,327.52,423.48,198.08
12/02/2013,151.76,122.96,226.53,1203.89,327.52,423.48,170.97
13/02/2013,164.22,121.57,226.61,1203.89,324.79,423.48,188.07
14/02/2013,156.5,121.57,226.85,1204.55,324.79,423.48,179.39
15/02/2013,161.03,110.46,233.41,1178.44,324.79,423.48,176.41
16/02/2013,157.82,110.46,231.26,1178.44,324.79,423.48,168.11
17/02/2013,157.35,109.66,230.65,1178.24,324.79,423.48,161.87
18/02/2013,147.03,107.48,227.35,1198.47,324.79,423.48,169.73
19/02/2013,129.88,107.98,227.35,1198.47,333.61,423.48,151.55
20/02/2013,126.95,105.79,230.21,1198.23,421.97,423.48,166.34
21/02/2013,126.83,112.31,238.14,1178.43,421.97,423.48,159.92
22/02/2013,123.2,112.31,241.32,1177.2,325.92,423.48,158.38
23/02/2013,152.72,115.23,246,1178.43,326.3,423.48,158.04
24/02/2013,145,115.23,194.36,1102.74,322.42,423.48,146.37
25/02/2013,119.43,114.87,193.46,1102.74,324.08,423.48,149.03
26/02/2013,114.06,105.22,371.95,1203.73,316.85,423.48,154.08
27/02/2013,123.47,108.21,240.07,1111.74,324.74,423.48,150.11
